transaction_id,customer_id,amount,transaction_type,is_fraud,timestamp
1262,376,2002.84,payment,False,2022-04-05
1263,427,1070.8,payment,False,2023-12-04
1264,368,2159.83,transfer,False,2023-09-13
1265,287,1.36,payment,False,2025-05-20
1266,24,1512.49,payment,True,2025-09-30
1267,211,25.51,payment,False,2025-09-30
1268,293,1785.12,payment,False,2025-01-29
1269,449,588.07,payment,False,2024-12-21
1270,473,950.57,deposit,False,2025-09-30
1271,63,951.71,payment,False,2022-05-14
1272,56,2116.21,withdrawal,False,2025-09-30
1273,458,256.13,withdrawal,False,2025-09-30
1274,18,1667.58,deposit,False,2024-05-20
1275,362,2453.16,withdrawal,False,2024-10-16
1276,449,56.94,transfer,False,2023-06-27
1277,413,2414.77,payment,False,2025-08-10
1278,77,46.99,payment,False,2023-06-01
1279,260,2103.03,payment,True,2025-05-05
1280,121,2403.15,deposit,False,2025-01-28
1281,396,2482.58,payment,False,2024-12-06
1282,184,1148.34,withdrawal,False,2025-01-20
1283,48,2167.53,payment,False,2025-09-30
1284,147,306.73,transfer,False,2025-04-01
1285,282,1064.04,withdrawal,False,2024-11-05
1286,364,770.63,withdrawal,False,2025-08-19
1287,294,988.55,deposit,False,2023-07-30
1288,80,1755.25,transfer,False,2024-06-09
1289,236,219.61,payment,False,2023-09-22
1290,409,2495.41,transfer,False,2025-09-30
1291,440,1588.03,payment,False,2025-09-30
1292,458,2183.92,deposit,False,2025-09-30
1293,229,2074.41,payment,False,2023-01-17
1294,284,1915.23,payment,False,2025-01-08
1295,61,99.02,deposit,False,2023-06-21
1296,220,1291.65,withdrawal,False,2025-09-30
1297,345,821.04,payment,False,2024-10-02
1298,89,283.23,payment,False,2025-01-22
1299,435,858.13,transfer,False,2025-05-16
1300,396,1612.36,payment,False,2025-08-09
1301,264,577.34,payment,False,2022-02-17
1302,228,1112.04,payment,False,2023-02-03
1303,378,1011.83,payment,False,2025-09-30
1304,103,132.1,payment,False,2023-12-09
1305,442,1570.58,payment,False,2024-06-30
1306,88,1547.5,payment,False,2025-09-30
1307,23,2416.07,transfer,False,2024-05-12
1308,293,745.72,transfer,False,2024-11-22
1309,267,1047.96,deposit,False,2023-12-23
1310,17,1009.69,deposit,False,2025-09-30
1311,476,2299.44,payment,False,2023-12-07
1312,440,1022.21,payment,False,2025-09-30
1313,437,1107.47,withdrawal,False,2022-11-26
1314,451,631.61,payment,False,2024-02-18
1315,386,3.92,payment,False,2025-01-03
1316,499,277.02,payment,False,2025-08-25
1317,285,1760.02,payment,False,2023-10-25
1318,313,1706.56,payment,False,2023-07-08
1319,162,807.0,payment,False,2025-09-30
1320,78,1183.04,transfer,False,2024-10-21
1321,122,744.15,payment,False,2025-09-30
1322,481,1827.56,payment,False,2025-09-30
1323,112,2106.41,payment,False,2023-12-22
1324,239,2247.86,deposit,False,2022-07-30
1325,210,435.5,withdrawal,False,2025-09-30
1326,349,1737.85,payment,False,2025-09-30
1327,2,2407.55,payment,False,2024-07-14
1328,380,1626.88,payment,False,2023-10-10
1329,203,878.08,payment,False,2024-09-11
1330,287,1590.23,payment,False,2025-02-19
1331,117,1721.38,payment,False,2024-11-07
1332,369,993.22,payment,False,2022-08-26
1333,461,260.87,payment,False,2022-12-13
1334,300,1517.04,payment,False,2023-10-21
1335,383,2005.55,payment,False,2025-01-13
1336,346,2493.94,deposit,False,2025-09-30
1337,440,558.42,transfer,False,2025-09-30
1338,482,1751.27,payment,False,2022-11-18
1339,438,71.08,payment,False,2024-08-30
1340,437,2424.59,transfer,False,2023-09-18
1341,114,32.4,withdrawal,False,2025-09-30
1342,74,897.63,deposit,False,2025-09-30
1343,460,191.93,payment,False,2023-12-10
1344,241,1552.8,payment,False,2023-03-27
1345,470,849.41,transfer,False,2024-03-15
1346,302,1832.63,payment,False,2025-09-30
1347,54,1216.46,withdrawal,False,2025-09-30
1348,159,1049.09,withdrawal,False,2023-04-12
1349,467,871.94,deposit,False,2024-03-22
1350,109,216.24,transfer,False,2025-09-30
1351,280,512.86,payment,False,2023-11-19
1352,153,1598.12,payment,False,2025-09-30
1353,163,1242.38,payment,False,2024-02-22
1354,57,176.15,deposit,False,2025-07-07
1355,328,1360.34,payment,False,2025-02-16
1356,325,136.3,payment,False,2025-09-30
1357,214,1279.81,deposit,False,2024-08-04
1358,28,2412.44,payment,False,2025-09-30
1359,204,769.05,deposit,False,2023-08-12
1360,33,1809.03,payment,False,2023-03-12
1361,309,1864.13,payment,False,2023-08-16
1362,122,1012.74,payment,False,2025-04-02
1363,16,1483.64,payment,False,2022-08-12
1364,154,1180.64,payment,False,2022-05-26
1365,396,709.12,withdrawal,False,2023-12-25
1366,343,1887.1,payment,False,2023-09-03
1367,497,1757.36,payment,False,2025-09-30
1368,218,2251.47,payment,False,2023-02-02
1369,105,1545.7,deposit,False,2023-06-17
1370,77,972.41,transfer,False,2023-05-06
1371,87,1785.3,payment,False,2025-09-30
1372,31,1547.97,payment,False,2023-12-01
1373,100,1541.92,deposit,False,2023-09-07
1374,155,2124.74,withdrawal,False,2025-04-16
1375,292,2276.26,transfer,False,2025-09-30
1376,315,451.42,payment,False,2024-01-16
1377,495,785.81,payment,False,2025-05-29
1378,106,1626.11,transfer,False,2025-09-30
1379,471,1393.5,payment,False,2025-03-29
1380,230,1631.16,payment,False,2023-04-08
1381,3,1083.1,payment,False,2022-08-12
1382,222,1031.69,payment,False,2024-02-14
1383,121,295.02,withdrawal,False,2024-07-29
1384,160,1559.5,payment,False,2023-08-24
1385,271,440.29,payment,False,2025-09-30
1386,486,1677.88,deposit,False,2025-09-12
1387,331,2417.71,payment,False,2025-09-30
1388,194,641.78,payment,False,2024-02-27
1389,218,356.24,payment,False,2023-04-25
1390,191,61.41,deposit,False,2024-01-23
1391,252,947.69,payment,False,2024-04-29
1392,226,537.31,deposit,False,2023-06-30
1393,1,1230.16,payment,False,2024-04-11
1394,459,1311.24,payment,False,2025-09-30
1395,133,873.97,deposit,False,2022-12-01
1396,90,1875.02,withdrawal,False,2025-01-17
1397,6,2262.11,payment,False,2025-09-30
1398,483,529.6,transfer,False,2025-09-30
1399,244,2090.91,payment,False,2024-10-16
1400,133,328.84,deposit,False,2023-09-19
1401,116,572.53,withdrawal,False,2025-02-05
1402,73,1403.98,payment,False,2024-09-11
1403,156,767.15,payment,False,2025-08-10
1404,211,105.24,transfer,False,2025-09-30
1405,69,737.89,withdrawal,False,2025-09-30
1406,471,2262.27,payment,False,2024-07-28
1407,492,436.38,payment,False,2025-09-30
1408,300,1909.61,deposit,False,2023-06-07
1409,144,1805.98,transfer,False,2025-01-21
1410,199,266.46,deposit,False,2025-09-30
1411,206,824.28,withdrawal,False,2023-03-19
1412,406,474.2,payment,False,2024-08-12
1413,201,58.85,deposit,False,2024-04-02
1414,239,433.43,payment,False,2022-03-29
1415,407,504.74,deposit,False,2024-11-17
1416,427,415.78,payment,False,2023-12-26
1417,68,228.65,payment,False,2025-09-30
1418,171,1316.24,withdrawal,False,2022-02-07
1419,410,807.27,deposit,False,2023-09-07
1420,297,2270.72,deposit,False,2025-09-30
1421,70,468.85,payment,False,2025-09-30
1422,287,1507.55,payment,False,2025-09-30
1423,17,2251.65,transfer,False,2025-09-30
1424,137,118.93,payment,False,2024-09-14
1425,219,1291.18,withdrawal,False,2025-09-30
1426,311,1127.22,transfer,False,2025-01-23
1427,6,2322.02,deposit,False,2025-06-18
1428,198,1659.75,payment,False,2025-09-30
1429,448,873.55,withdrawal,False,2025-02-26
1430,132,1779.09,payment,False,2024-11-04
1431,500,1457.05,payment,False,2025-09-30
1432,363,868.58,payment,False,2023-12-29
1433,451,1963.34,deposit,False,2024-06-03
1434,344,1670.76,payment,False,2025-07-05
1435,184,14.54,withdrawal,False,2025-06-05
1436,18,2162.97,payment,False,2023-07-19
1437,416,993.33,payment,False,2024-01-27
1438,496,1613.97,payment,False,2025-09-30
1439,213,992.52,deposit,False,2023-03-25
1440,48,2203.52,payment,False,2025-09-30
1441,29,1627.44,withdrawal,False,2025-09-30
1442,416,1448.89,payment,False,2023-08-13
1443,153,2450.68,payment,False,2025-09-30
1444,332,702.32,payment,False,2025-07-16
1445,238,164.07,payment,False,2025-09-14
1446,319,1290.51,payment,False,2024-03-04
1447,265,1060.62,withdrawal,False,2022-09-23
1448,199,1136.27,payment,False,2025-09-30
1449,14,1550.64,payment,False,2025-09-30
1450,276,1538.19,payment,False,2024-10-29
1451,468,981.27,withdrawal,False,2023-08-18
1452,10,2157.33,payment,False,2022-04-21
1453,139,1628.99,payment,False,2024-08-02
1454,167,2224.89,withdrawal,False,2025-09-30
1455,147,2282.97,payment,False,2025-04-11
1456,403,419.11,payment,False,2025-04-04
1457,245,1701.72,deposit,False,2025-09-30
1458,427,794.46,payment,False,2023-10-05
1459,445,2091.24,payment,False,2024-09-19
1460,70,1832.4,deposit,False,2025-04-14
1461,328,497.67,payment,False,2024-08-21
1462,321,2346.89,payment,False,2025-04-21
1463,407,1709.01,transfer,True,2025-09-30
1464,104,2371.63,payment,False,2023-09-11
1465,229,505.58,payment,False,2023-11-14
1466,316,2174.39,deposit,False,2025-09-30
1467,138,1670.51,payment,False,2024-09-03
1468,319,1381.16,payment,False,2024-05-04
1469,386,2051.46,payment,False,2023-10-07
1470,36,1582.53,withdrawal,False,2024-07-22
1471,118,1674.33,payment,False,2025-02-18
1472,255,634.92,deposit,False,2025-09-30
1473,313,2042.82,payment,False,2022-12-25
1474,450,1626.11,withdrawal,False,2023-09-08
1475,335,2111.13,payment,False,2024-09-19
1476,20,879.47,payment,False,2024-01-17
1477,298,829.94,deposit,False,2025-05-25
1478,21,60.73,payment,False,2023-12-31
1479,478,1921.74,payment,False,2024-08-06
1480,256,826.46,payment,False,2025-09-30
1481,248,818.7,deposit,False,2025-09-30
1482,472,1722.02,payment,False,2024-04-12
1483,450,632.92,withdrawal,False,2024-03-05
1484,166,2272.64,deposit,False,2025-09-30
1485,470,1345.63,payment,False,2024-05-10
1486,349,2423.72,payment,False,2025-09-30
1487,255,192.6,withdrawal,False,2025-09-30
1488,78,842.73,payment,False,2024-08-09
1489,453,954.29,deposit,False,2025-09-30
1490,280,1826.32,payment,False,2023-10-06
1491,282,533.19,payment,False,2024-11-02
1492,386,938.99,payment,False,2025-05-10
1493,430,2276.7,payment,False,2022-10-18
1494,365,287.26,payment,False,2023-04-06
1495,34,1863.56,payment,False,2025-09-30
1496,446,1756.51,payment,False,2025-03-26
1497,471,327.13,payment,False,2025-04-25
1498,425,1721.54,payment,False,2025-09-30
1499,99,1424.89,payment,False,2025-09-30
1500,143,719.52,payment,False,2024-11-29
1501,55,778.54,payment,False,2024-02-03
1502,3,2082.65,withdrawal,False,2022-10-29
1503,332,578.31,payment,False,2025-02-13
1504,422,1282.44,transfer,False,2023-10-30
1505,435,1703.19,payment,False,2025-09-30
1506,401,325.62,payment,False,2025-09-30
1507,486,2330.95,payment,False,2025-09-30
1508,219,652.33,payment,False,2025-09-30
1509,211,797.77,transfer,False,2025-09-30
1510,305,1665.62,payment,False,2024-05-14
1511,496,196.4,payment,False,2025-09-30
1512,149,1569.4,payment,False,2025-09-30
1513,232,2290.16,deposit,False,2024-03-20
1514,88,623.48,withdrawal,False,2024-08-22
1515,408,905.41,payment,False,2023-12-06
1516,211,581.6,deposit,False,2025-09-30
1517,223,2047.1,transfer,False,2024-03-09
1518,296,419.85,payment,False,2024-04-26
1519,148,867.22,payment,False,2025-09-30
1520,207,1502.95,payment,False,2024-07-01
1521,360,1011.98,payment,False,2025-09-16
1522,419,164.61,payment,False,2023-06-01
1523,432,2369.35,deposit,False,2024-12-31
1524,227,845.41,payment,False,2024-04-13
1525,417,1114.68,deposit,False,2025-07-14
1526,360,419.7,payment,False,2025-09-30
1527,184,2163.51,deposit,False,2025-09-30
1528,41,729.28,payment,False,2024-12-31
1529,182,50.54,transfer,False,2025-09-30
1530,44,791.69,withdrawal,False,2025-09-30
1531,210,2460.17,payment,False,2025-09-30
1532,337,367.96,payment,False,2025-08-10
1533,456,78.98,transfer,False,2025-09-30
1534,250,1445.86,payment,False,2024-08-03
1535,84,929.79,deposit,False,2025-09-30
1536,139,1987.64,payment,False,2024-07-10
1537,478,1829.99,deposit,False,2025-09-30
1538,475,464.36,transfer,False,2024-04-24
1539,231,1412.02,payment,False,2025-09-30
1540,398,82.06,payment,False,2025-09-09
1541,426,1099.26,payment,False,2023-04-26
1542,463,1785.42,payment,False,2022-11-22
1543,12,1037.98,withdrawal,False,2024-09-01
1544,468,295.77,payment,False,2023-11-09
1545,273,154.77,payment,False,2025-03-10
1546,488,2134.29,payment,False,2025-09-30
1547,90,2228.43,payment,False,2025-09-30
1548,462,858.39,withdrawal,False,2025-03-26
1549,25,411.27,payment,False,2025-09-30
1550,26,2446.56,deposit,False,2025-09-30
1551,431,1365.11,payment,False,2025-09-30
1552,153,1192.16,payment,False,2025-07-15
1553,473,1854.28,payment,False,2025-07-11
1554,60,423.0,payment,False,2024-10-25
1555,60,1450.39,payment,False,2025-03-21
1556,283,2225.52,payment,False,2025-09-30
1557,171,58.65,payment,False,2023-07-02
1558,76,1682.68,payment,False,2022-12-18
1559,276,1379.01,payment,False,2025-01-25
1560,447,2377.05,withdrawal,False,2024-04-14
1561,208,647.49,deposit,False,2025-09-30
1562,409,2147.37,payment,False,2025-09-30
1563,155,773.16,payment,False,2024-03-16
1564,180,1075.23,payment,False,2023-05-18
1565,82,534.01,deposit,False,2025-09-30
1566,10,2159.11,withdrawal,False,2023-09-12
1567,243,489.33,payment,False,2024-12-09
1568,178,2147.67,payment,False,2024-07-24
1569,286,1139.58,transfer,False,2023-09-24
1570,257,2087.88,payment,False,2022-06-04
1571,310,661.96,payment,False,2023-08-27
1572,4,332.69,payment,False,2024-09-10
1573,215,1387.85,payment,False,2025-01-15
1574,391,1274.08,payment,False,2025-09-30
1575,30,892.16,payment,False,2025-03-11
1576,346,1657.39,withdrawal,False,2025-09-30
1577,65,238.76,payment,False,2025-08-26
1578,124,1555.38,transfer,False,2023-04-03
1579,285,530.18,payment,False,2023-07-03
1580,153,323.26,payment,False,2025-05-24
1581,40,2274.11,payment,False,2025-09-30
1582,26,1150.03,payment,False,2025-09-25
1583,273,1908.78,transfer,False,2024-12-30
1584,159,223.7,payment,False,2022-07-27
1585,189,144.6,deposit,False,2024-03-01
1586,264,1237.64,payment,False,2023-02-13
1587,69,789.56,withdrawal,False,2025-09-30
1588,1,13.26,payment,False,2023-04-19
1589,79,459.05,deposit,False,2025-09-30
1590,228,547.72,payment,False,2022-08-18
1591,327,721.98,transfer,False,2025-09-30
1592,46,2193.96,deposit,False,2022-07-28
1593,108,1052.09,payment,False,2024-10-26
1594,475,1698.9,transfer,False,2023-10-03
1595,355,46.97,payment,False,2025-06-08
1596,124,2035.0,transfer,False,2023-05-09
1597,475,601.58,withdrawal,False,2023-06-01
1598,148,773.29,payment,False,2025-09-30
1599,466,114.1,payment,False,2022-12-05
1600,424,1024.82,withdrawal,False,2025-09-30
1601,252,2131.59,withdrawal,False,2025-01-03
1602,2,947.46,payment,False,2025-08-17
1603,222,2271.6,payment,False,2023-12-21
1604,189,2168.75,payment,False,2025-09-30
1605,486,155.84,transfer,False,2025-09-30
1606,478,763.87,payment,False,2025-03-22
1607,71,2276.13,transfer,False,2025-09-30
1608,359,75.49,payment,False,2024-03-24
1609,333,1914.75,payment,False,2025-09-30
1610,97,2266.16,payment,False,2025-02-24
1611,232,1926.46,transfer,False,2024-08-01
1612,30,1859.79,payment,False,2025-09-30
1613,30,2108.55,payment,False,2025-05-26
1614,215,1664.81,deposit,False,2024-09-19
1615,173,1058.32,deposit,False,2023-11-07
1616,280,157.83,deposit,False,2024-03-23
1617,468,1970.13,transfer,False,2025-01-14
1618,476,2263.23,transfer,False,2023-08-14
1619,440,1279.45,deposit,False,2025-09-09
1620,211,1331.74,payment,False,2025-09-30
1621,317,1008.81,payment,False,2024-02-19
1622,497,2142.35,payment,False,2025-09-30
1623,397,37.99,withdrawal,False,2025-09-30
1624,125,1561.75,payment,False,2025-08-08
1625,80,2268.63,deposit,False,2023-10-01
1626,184,258.95,payment,False,2025-09-30
1627,15,2397.95,transfer,False,2023-02-23
1628,11,2419.23,payment,False,2022-11-02
1629,396,2324.54,withdrawal,False,2025-02-22
1630,342,1156.9,payment,True,2024-11-07
1631,89,958.04,transfer,False,2025-01-07
1632,3,1765.16,payment,False,2023-08-10
1633,24,797.41,payment,False,2025-09-30
1634,89,171.79,payment,False,2025-02-25
1635,9,2253.65,payment,False,2025-01-29
1636,476,1587.51,payment,False,2024-03-04
1637,46,518.68,transfer,False,2022-03-23
1638,94,47.0,payment,False,2025-09-30
1639,71,1809.07,payment,False,2025-09-30
1640,188,2132.15,payment,False,2023-06-12
1641,139,1014.71,payment,False,2024-12-16
1642,10,203.16,transfer,False,2022-03-17
1643,3,1621.9,payment,False,2023-06-10
1644,19,743.03,deposit,False,2024-01-17
1645,130,360.72,deposit,False,2025-09-30
1646,401,1276.48,deposit,False,2025-05-07
1647,221,1205.13,payment,False,2025-09-30
1648,130,1292.41,deposit,False,2025-09-30
1649,437,2060.01,payment,False,2023-09-27
1650,400,1211.88,payment,False,2022-08-16
1651,113,2251.45,payment,False,2025-09-30
1652,138,2104.68,payment,False,2025-09-30
1653,452,1628.14,transfer,False,2025-08-11
1654,43,143.07,payment,False,2025-05-02
1655,218,2162.5,deposit,False,2023-11-10
1656,58,2264.02,payment,False,2023-02-06
1657,113,938.24,transfer,False,2025-09-30
1658,188,1315.85,payment,False,2022-03-31
1659,122,703.27,transfer,False,2025-08-19
1660,408,37.78,deposit,False,2024-10-11
1661,460,1199.15,payment,False,2022-11-16
1662,85,324.27,withdrawal,False,2024-07-03
1663,106,459.13,deposit,False,2025-09-30
1664,400,1202.3,payment,False,2022-06-19
1665,356,2167.73,payment,False,2025-09-30
1666,99,2111.74,deposit,False,2025-09-30
1667,9,2412.71,payment,False,2023-04-29
1668,6,1207.22,payment,False,2025-09-30
1669,108,1380.47,payment,False,2025-09-30
1670,449,2055.47,withdrawal,False,2024-10-03
1671,462,1749.48,payment,False,2024-12-08
1672,152,457.87,deposit,False,2023-11-16
1673,394,996.04,deposit,False,2022-09-16
1674,338,2322.97,payment,False,2025-09-30
1675,237,366.17,payment,False,2023-07-01
1676,457,524.18,withdrawal,False,2025-09-30
1677,27,1002.25,transfer,False,2023-10-21
1678,119,2349.75,payment,False,2024-02-06
1679,211,285.43,transfer,False,2025-09-30
1680,100,1682.68,payment,False,2024-12-12
1681,3,331.17,payment,False,2023-10-10
1682,294,1311.73,payment,False,2024-08-27
1683,457,1341.87,payment,False,2025-09-30
1684,330,107.52,payment,False,2025-09-30
1685,329,2385.34,deposit,False,2024-08-27
1686,17,2016.75,transfer,False,2025-09-30
1687,106,757.83,transfer,False,2025-09-30
1688,230,327.43,payment,False,2023-05-04
1689,304,864.72,payment,False,2024-10-04
1690,177,2235.8,payment,False,2024-09-19
1691,427,332.58,payment,False,2023-07-28
1692,84,873.94,payment,False,2025-08-18
1693,263,1236.27,payment,False,2025-09-11
1694,196,83.18,deposit,False,2025-07-04
1695,249,670.82,payment,False,2024-08-11
1696,382,1489.49,deposit,False,2024-02-02
1697,458,810.59,transfer,False,2025-07-14
1698,149,2176.44,payment,False,2025-09-30
1699,206,2341.98,deposit,False,2023-05-22
1700,409,1104.42,payment,False,2025-09-30
1701,81,1330.52,payment,False,2024-09-13
1702,189,1577.39,payment,False,2025-09-30
1703,412,1661.67,payment,False,2025-09-30
1704,206,159.08,payment,False,2022-10-22
1705,308,135.14,payment,False,2024-04-14
1706,269,2164.1,deposit,False,2023-12-14
1707,290,550.46,deposit,False,2023-11-26
1708,383,1460.68,withdrawal,True,2024-12-11
1709,361,1562.05,withdrawal,False,2025-09-12
1710,451,412.0,payment,False,2024-05-19
1711,388,1904.23,payment,False,2025-09-30
1712,300,2165.0,payment,False,2023-05-25
1713,382,714.16,payment,False,2024-04-11
1714,255,2194.72,payment,False,2025-04-14
1715,399,203.51,withdrawal,False,2022-10-23
1716,468,2001.36,payment,False,2025-06-24
1717,8,1600.64,payment,False,2022-04-22
1718,114,1458.19,payment,False,2025-09-30
1719,5,576.1,deposit,False,2024-02-22
1720,450,905.24,deposit,False,2024-07-16
1721,476,2275.85,payment,False,2023-07-22
1722,342,1164.89,payment,False,2023-08-07
1723,73,1486.36,payment,False,2025-07-31
1724,348,2339.69,payment,False,2025-09-30
1725,121,1166.75,withdrawal,False,2024-07-18
1726,302,971.28,withdrawal,False,2024-12-15
1727,449,2233.11,withdrawal,False,2024-02-07
1728,372,2277.31,payment,False,2025-09-30
1729,484,887.24,deposit,False,2024-04-16
1730,369,1480.38,payment,False,2024-03-03
1731,234,2409.36,payment,False,2025-09-30
1732,66,139.62,payment,False,2025-05-26
1733,230,100.47,deposit,False,2023-01-14
1734,410,1291.93,withdrawal,False,2024-01-20
1735,31,728.81,payment,False,2024-04-30
1736,307,1455.04,deposit,False,2023-12-26
1737,297,1811.01,payment,False,2025-09-30
1738,51,173.62,withdrawal,False,2025-09-30
1739,147,2206.04,transfer,False,2024-12-27
1740,95,692.94,payment,False,2025-09-30
1741,329,953.99,payment,False,2025-03-28
1742,387,843.25,payment,False,2023-08-04
1743,38,2099.75,withdrawal,False,2024-05-02
1744,198,427.46,payment,False,2025-09-30
1745,241,72.65,payment,False,2023-07-11
1746,173,2429.53,payment,False,2024-08-06
1747,493,2451.6,payment,False,2023-02-08
1748,256,644.97,withdrawal,False,2025-09-30
1749,455,24.37,withdrawal,False,2025-09-30
1750,41,1615.15,withdrawal,False,2023-12-24
1751,409,1621.51,payment,False,2025-09-30
1752,473,2350.95,deposit,False,2025-08-10
1753,434,746.88,payment,False,2024-11-13
1754,129,474.57,payment,False,2024-03-26
1755,54,1541.34,payment,False,2025-09-30
1756,86,1409.61,deposit,False,2025-08-02
1757,212,1794.62,withdrawal,False,2024-10-03
1758,269,2212.93,payment,False,2024-08-20
1759,296,1399.8,deposit,False,2025-09-30
1760,21,376.04,deposit,False,2025-05-22
1761,215,1495.72,payment,False,2024-01-12
1762,425,935.88,payment,False,2025-09-30
1763,189,1132.38,payment,False,2024-06-11
1764,161,2398.75,payment,False,2024-06-22
1765,201,1387.81,deposit,False,2023-04-19
1766,29,374.97,transfer,False,2025-06-03
1767,381,1108.45,payment,False,2025-08-27
1768,244,571.85,payment,False,2024-03-15
1769,183,339.57,payment,False,2023-11-02
1770,32,1780.87,payment,False,2025-01-02
1771,267,1571.79,withdrawal,False,2023-01-23
1772,436,1244.97,payment,False,2025-09-30
1773,36,1058.67,payment,False,2024-08-22
1774,93,806.22,payment,False,2025-04-28
1775,368,220.93,deposit,False,2023-06-20
1776,159,748.87,payment,False,2023-02-24
1777,398,2096.15,payment,False,2025-08-29
1778,447,1959.4,payment,False,2024-11-23
1779,180,2430.82,payment,False,2022-12-19
1780,438,1640.51,withdrawal,False,2025-06-10
1781,373,1384.55,payment,False,2025-03-31
1782,306,740.82,transfer,False,2024-07-24
1783,473,193.07,payment,False,2024-09-27
1784,379,1545.43,payment,False,2025-09-30
1785,438,1220.92,payment,False,2023-12-27
1786,218,1897.93,deposit,False,2023-01-09
1787,470,1030.23,withdrawal,False,2025-06-20
1788,329,2463.89,payment,False,2024-12-31
1789,353,994.63,payment,False,2024-12-12
1790,343,833.35,payment,False,2023-09-05
1791,227,2177.59,withdrawal,False,2024-03-12
1792,212,989.37,payment,False,2024-04-27
1793,353,2177.37,payment,False,2024-12-06
1794,163,69.36,deposit,False,2023-08-28
1795,366,1731.79,payment,False,2025-07-24
1796,158,180.56,transfer,False,2025-09-30
1797,110,371.43,transfer,False,2023-11-22
1798,55,1750.49,withdrawal,False,2024-08-05
1799,350,725.02,deposit,False,2023-01-19
1800,214,526.87,payment,False,2025-01-27
1801,365,2004.01,payment,False,2024-06-21
1802,385,2365.67,payment,False,2023-01-12
1803,15,581.72,deposit,False,2022-09-21
1804,153,793.67,payment,False,2024-08-25
1805,20,1785.47,payment,False,2025-01-27
1806,455,2038.42,deposit,False,2025-01-16
1807,400,2497.91,deposit,False,2022-06-03
1808,52,684.15,payment,False,2023-01-04
1809,343,1391.99,payment,False,2023-10-18
1810,469,335.91,payment,False,2024-12-28
1811,321,827.77,payment,False,2025-09-30
1812,367,113.38,payment,False,2024-04-05
1813,84,527.89,payment,True,2024-11-27
1814,367,1266.86,payment,False,2024-04-23
1815,467,410.23,payment,False,2025-04-06
1816,326,2223.57,payment,False,2023-11-28
1817,486,1776.06,deposit,False,2025-09-30
1818,224,70.31,payment,False,2025-09-30
1819,129,2191.88,payment,False,2025-09-11
1820,350,2443.33,payment,False,2022-10-24
1821,382,1255.15,deposit,False,2023-07-16
1822,16,787.21,transfer,False,2023-05-12
1823,411,659.4,payment,False,2022-07-02
1824,274,219.46,transfer,False,2025-01-16
1825,77,1229.53,payment,True,2025-01-20
1826,300,126.3,payment,True,2023-03-17
1827,306,1260.09,payment,False,2025-09-30
1828,92,632.12,payment,False,2023-12-01
1829,458,1191.6,withdrawal,False,2025-09-30
1830,270,1046.54,payment,False,2024-11-09
1831,52,763.48,withdrawal,True,2024-06-09
1832,349,1122.15,payment,False,2025-08-25
1833,121,1185.61,payment,False,2025-08-23
1834,459,2084.4,payment,False,2025-09-30
1835,50,1664.79,payment,False,2025-09-30
1836,379,1083.46,deposit,False,2025-09-30
1837,475,2263.2,deposit,False,2023-07-20
1838,492,1889.6,payment,False,2024-10-26
1839,273,190.22,payment,False,2025-05-01
1840,380,385.21,payment,False,2023-04-12
1841,120,205.09,transfer,False,2024-12-06
1842,387,797.84,payment,False,2023-05-13
1843,446,1089.68,payment,False,2025-07-08
1844,95,1261.11,payment,False,2025-09-30
1845,149,2128.68,payment,False,2025-09-30
1846,289,45.87,transfer,False,2025-09-30
1847,257,1071.29,payment,False,2023-03-26
1848,454,1028.08,transfer,False,2024-04-06
1849,371,2368.74,deposit,False,2025-09-30
1850,184,603.35,withdrawal,False,2025-09-30
1851,260,306.89,deposit,True,2024-05-05
1852,150,356.51,withdrawal,False,2024-09-27
1853,205,1300.84,payment,False,2024-03-29
1854,442,977.87,payment,False,2024-11-25
1855,172,1885.6,payment,False,2022-07-17
1856,313,808.63,payment,False,2023-08-08
1857,222,320.78,payment,False,2023-10-18
1858,168,967.8,payment,False,2025-09-21
1859,244,2207.71,payment,False,2023-07-23
1860,218,1014.41,payment,False,2023-02-25
1861,56,2084.24,deposit,False,2025-09-19
1862,63,929.45,deposit,False,2023-01-16
1863,103,704.18,deposit,False,2024-06-01
1864,373,1937.38,payment,False,2024-12-27
1865,167,523.88,payment,False,2025-09-30
1866,7,580.34,payment,False,2025-09-30
1867,142,125.48,payment,False,2024-11-28
1868,125,470.43,payment,False,2025-06-19
1869,90,947.66,deposit,False,2025-09-30
1870,402,999.53,withdrawal,False,2025-05-24
1871,311,1052.15,payment,False,2023-06-30
1872,371,1199.75,transfer,False,2025-09-30
1873,440,1430.2,deposit,False,2025-09-30
1874,216,474.38,withdrawal,False,2024-05-15
1875,441,1535.25,payment,False,2024-07-12
1876,123,842.05,transfer,False,2025-09-30
1877,372,1835.29,payment,False,2025-09-30
1878,186,1393.45,payment,False,2022-11-11
1879,371,1386.12,withdrawal,False,2025-09-30
1880,153,1714.03,payment,False,2025-09-30
1881,249,833.21,transfer,False,2023-07-22
1882,114,1073.65,deposit,False,2025-09-30
1883,96,1457.66,payment,False,2025-09-30
1884,198,1054.47,payment,False,2025-06-18
1885,336,1111.2,payment,False,2022-07-27
1886,3,681.95,payment,True,2023-11-14
1887,149,719.18,payment,False,2025-09-30
1888,416,1747.69,payment,False,2023-05-20
1889,386,11.7,payment,False,2024-07-27
1890,111,239.13,deposit,False,2025-09-30
